timestamp_ms,open,high,low,close,volume
1702339200000,41271.1,42125,40711,41515,356541.118
1702425600000,41514.9,43517.6,40556,42875,396710.296
1702512000000,42875,43450.1,41140,43032.4,361628.325
1702598400000,43032.3,43098,41668,41968,257177.013
1702684800000,41968,42756.7,41638.1,42287.4,160549.459
1702771200000,42287.4,42476,41248.3,41396.5,224722.851
1702857600000,41396.6,42795.3,40553.8,42671.7,375385.675
1702944000000,42671.8,43550,41835.4,42298.3,315311.844
1703030400000,42298.2,44384.6,42218.3,43708.9,377008.923
1703116800000,43708.9,44287.2,43317.2,43896.3,276922.155
1703203200000,43896.4,44484,43430.4,43999.2,238341.933
1703289600000,43999.2,44023,43304.2,43725.2,120792.199
1703376000000,43725.2,43994.8,42550,43008.4,179967.251
1703462400000,43008.4,43850,42755.4,43611.9,184210.274
1703548800000,43611.9,43635.1,41597,42538.5,295583.678
1703635200000,42538.6,43700,42145.7,43453.8,251351.538
1703721600000,43453.8,43850,42320.5,42600.1,257515.182
1703808000000,42600.1,43171.9,41283.2,42095.1,337421.865
1703894400000,42095.1,42654.6,41550,42174.2,183890.67
1703980800000,42174.3,42951,42001,42314,173508.289
1704067200000,42314,44266,42207.9,44230.2,206424.144
1704153600000,44230.3,45950,44200.9,44979.8,459798.523
1704240000000,44979.7,45582.3,40333,42849.5,595855.225
1704326400000,42849.5,44840.8,42625,44143.8,333923.098
1704412800000,44143.8,44500,42300,44145.4,374967.791
1704499200000,44145.3,44214.6,43391.3,43956.7,138542.797
1704585600000,43956.6,44486.9,43557.5,43916.9,180710.714
1704672000000,43916.9,47312,43158.1,46972.7,495087.983
1704758400000,46972.6,48100,44417.2,46114,513362.773
1704844800000,46113.9,47699.3,44291.5,46662.9,668657.474
1704931200000,46663,49027.5,45600,46337.8,596698.379
1705017600000,46337.9,46536.2,41370,42788.9,575943.258
1705104000000,42789,43273.4,42445.7,42846.4,207737.326
1705190400000,42846.4,43096.1,41713.5,41734.9,181096.968
1705276800000,41734.9,43376,41720,42515,240059.141
1705363200000,42515,43589,42050,43133,287207.233
1705449600000,43133,43198,42200,42783.4,209396.081
1705536000000,42783.3,42932.3,40673.6,41323.1,335080.756
1705622400000,41323.2,42197,40300,41662.2,345941.73
1705708800000,41662.1,41883.5,41453.6,41691.8,95866.062
1705795200000,41691.8,41880.9,41500,41580,67035.552
1705881600000,41579.9,41692.3,39402,39567,459024.106
1705968000000,39567.1,40172.7,38545,39890,414373.386
1706054400000,39889.9,40560.6,39493.3,40078.7,272754.171
1706140800000,40078.8,40300,39535.3,39953.3,203728.679
1706227200000,39953.3,42239.3,39813.1,41806.4,355418.478
1706313600000,41806.4,42187.1,41360.1,42102.2,118437.114
1706400000000,42102.2,42836,41600,42021.2,205736.453
1706486400000,42021.2,43340.8,41768.3,43287.7,249502.11
1706572800000,43287.6,43888,42665.6,42918.3,257582.784
1706659200000,42918.3,43748.6,42257.6,42560.5,313069.11
1706745600000,42560.5,43288,41866.8,43072.6,274321.107
1706832000000,43072.6,43480,42512.7,43182,205767.574
1706918400000,43182,43372.2,42858.3,42992.4,89735.22
1707004800000,42992.4,43112.1,42176.7,42570.3,127421.548
1707091200000,42570.3,43580,42235.1,42692.9,240655.549
1707177600000,42692.9,43378.8,42559.8,43079.1,196157.643
1707264000000,43079.1,44388,42763.4,44326.2,252057.708
1707350400000,44326.3,45600,44306.8,45269.1,299738.288
1707436800000,45269.2,48230.3,45218.1,47116.1,519919.419
1707523200000,47116.1,48189.6,46836.4,47732.6,179626.604
1707609600000,47732.6,48600,47539.4,48303.4,209951.626
1707696000000,48303.4,50413.2,47702,49943.6,450895.202
1707782400000,49943.6,50428.8,48301,49696.4,382348.085
1707868800000,49696.4,52100,49215.7,51823.2,395191.791
1707955200000,51823.1,52859,51334.9,51898.5,392724.603
1708041600000,51898.4,52623,51611.7,52148.6,259819.793
1708128000000,52148.7,52192.8,50647.5,51679.4,222342.005
1708214400000,51679.5,52450,51178,52175.9,166636.426
1708300800000,52175.9,52532.9,51688.8,51813.8,196387.978
1708387200000,51813.7,53090.9,50788,52297.4,388913.064
1708473600000,52297.3,52402.3,50528.4,51877.8,308127.301
1708560000000,51877.9,52130.8,50967.5,51316.9,244144.647
1708646400000,51316.9,51576.3,50512.7,50771.9,215474.562
1708732800000,50771.9,51736.6,50611.4,51602.1,104944.457
1708819200000,51602.1,52050,51300.4,51764.9,122177.26
1708905600000,51764.9,54991.8,50922.5,54511.6,393466.231
1708992000000,54511.7,57780,54495,57074.5,511475.535
1709078400000,57074.5,64300,56730.1,62487.9,1010118.442
1709164800000,62487.9,63762.8,60452,61203.3,584713.883
1709251200000,61203.3,63199,60844.8,62430.6,299231.827
1709337600000,62430.6,62513.1,61605,62039.9,159283.629
1709424000000,62039.9,63330.9,61339.5,63178.5,200312.503
1709510400000,63178.5,68600,62299,68296.4,632882.144
1709596800000,68296.5,69350,59112,63747.4,1053025.132
1709683200000,63747.5,67729.5,62829.3,66128.1,534011.813
1709769600000,66128,68101.3,65609.3,66870,296092.788
1709856000000,66870,70330.8,66120,68180.2,459387.207
1709942400000,68180.2,68608.7,67908.7,68360.1,94899.005
1710028800000,68360.2,69999.8,68155,69001.8,233596.523
1710115200000,69001.8,72890,67000,72153.8,474396.897
1710201600000,72153.9,73370,68600,71503.2,472072.331
1710288000000,71503.3,73755,71388.1,73127.6,288446.338
1710374400000,73127.6,73881.4,68600,71455.5,513901.237
1710460800000,71455.6,72500,65580,69552.2,705810.6850000001
1710547200000,69552.1,70097.6,64750,65351,333426.129
1710633600000,65351,68972.4,64559.8,68447.9,314890.309
1710720000000,68447.9,69044.4,66601.6,67660,317885.916
1710806400000,67660,68178.6,61582.8,61974.1,700466.795
1710892800000,61974.1,68140,60800,67876.4,637362.465
1710979200000,67876.4,68293.9,64550.1,65539.9,347218.385
1711065600000,65539.9,66691.9,62294,63826,401149.333
1711152000000,63826.1,66050,63020.2,64020.3,239124
1711238400000,64020.4,67700,63822,67260.9,244179.435
1711324800000,67260.9,71228.3,66427.6,69920.5,395156.191
1711411200000,69920.6,71649,69320,70044.1,307861.116
1711497600000,70044.2,71888,68364.8,69532.6,407757.788
1711584000000,69532.6,71636.2,68941,70838.7,242199.225
1711670400000,70838.8,70976.9,69000,69903.6,187970.841
1711756800000,69903.6,70388,69577.2,69642.1,91126.75
1711843200000,69642,71495.5,69608,71363,132458.79
1711929600000,71363,71388,68103.3,69700,282812.126
1712016000000,69700,69731.6,64603.2,65505.3,499041.572
1712102400000,65502.4,66940,64500,65971.9,275041.23
1712188800000,65971.8,69329.7,65100,68489.9,326385.338
1712275200000,68489.8,68787.1,65966,67825.7,313547.293
1712361600000,67825.8,69708,67450,68901.6,127343.726
1712448000000,68901.5,70395,68820.6,69362.7,171783.436
1712534400000,69362.7,72890.4,69040.4,71678.4,297237.449
1712620800000,71678.3,71820.6,68216,69189.3,334059.403
1712707200000,69189.2,71412.2,67546.2,70681.7,337774.756
1712793600000,70681.8,71387.4,69592.6,70055.7,256194.153
1712880000000,70055.6,71297,65102,67136.4,415528.149
1712966400000,67136.4,67975.4,59652.5,63939.7,515005.203
1713052800000,63939.7,65822.1,62139.3,65615.9,395770.133
1713139200000,65615.9,66874.9,62242.5,63392.7,381532.225
1713225600000,63392.8,64356.3,61521,63765,405931.439
1713312000000,63764.9,64483.3,59625,61254.5,444032.992
1713398400000,61254.5,64100,60763.8,63445,363302.394
1713484800000,63445,65480,59541,63787.4,574264.058
1713571200000,63787.4,65400,63045.1,64897.2,197142.262
1713657600000,64897.2,65678.7,64214.2,64912.6,160533.948
1713744000000,64912.7,67222,64470.5,66778,246268.411
1713830400000,66777.9,67158.9,65750,66386.3,178665.564
1713916800000,66386.2,67068.2,63575,64250,280545.061
1714003200000,64250,65270.6,62721.3,64478.8,275211.062
1714089600000,64478.8,64783.1,63291.5,63748.8,202149.813
1714176000000,63748.7,63901.4,62332.8,63421,167349.109
1714262400000,63420.9,64350,62700,63088.3,126056.151
1714348800000,63088.4,64200,61726.2,63842.4,228411.163
1714435200000,63842.4,64700,59150,60651.2,408747.703
1714521600000,60651.2,60816.7,56537.7,58307.6,564108.4
1714608000000,58307.7,59637.3,56951.6,59036.7,299229.302
1714694400000,59036.7,63333,58781.3,62853.7,353606.459
1714780800000,62853.7,64547.9,62520,63864.2,205205.199
1714867200000,63864.3,64644.3,62833,63988,185495.653
1714953600000,63987.9,65500,62655.3,63142.8,305110.067
1715040000000,63142.7,64392.2,62203.6,62296,238974.646
1715126400000,62296,62994.9,60843.6,61157.9,241651.579
1715212800000,61157.9,63447.2,60550,63050.1,242451.302
1715299200000,63050,63446.5,60117.4,60778.1,307214.96
1715385600000,60778,61491.4,60432.6,60809.2,113294.787
1715472000000,60809.2,61849.4,60557.3,61455.8,104043.897
1715558400000,61455.7,63440,60750,62912.1,261927.073
1715644800000,62912.2,63099.6,60950,61550.5,244345.274
1715731200000,61550.5,66440,61316.1,66175.4,365031.68
1715817600000,66175.4,66800,64567,65217.7,242455.324
1715904000000,65217.7,67400.6,65061.2,66980,227063.919
1715990400000,66980,67340.5,66503.2,66884.9,96931.548
1716076800000,66884.9,67750,65835.8,66239.4,148170.35
1716163200000,66239.4,71674.6,66010,71466.5,366028.078
1716249600000,71466.5,72132.8,69165.6,70168.8,263674.327
1716336000000,70168.7,70715.4,68736.8,69219.1,194160.494
1716422400000,69219.2,70133.3,66156.6,67999.9,300093.622
1716508800000,67999.9,69273.5,66639,68584.1,186681.082
1716595200000,68584,69622.8,68523.7,69314.4,85113.605
1716681600000,69314.5,69590.3,68155,68524.3,84069.824
1716768000000,68524.4,70750,68268.7,69461.6,170291.356
1716854400000,69461.5,69628,67273,68440.5,227838.44
1716940800000,68440.4,68983,67129,67686.7,158236.599
1717027200000,67686.8,69568.9,67167,68402.5,194573.899
1717113600000,68402.6,69080,66700.5,67577.9,195751.752
1717200000000,67577.9,67936,67480,67799.2,50943.058
1717286400000,67799.2,68545.9,67296.3,67805.9,102194.718
1717372800000,67805.9,70372.9,67642.6,68851.4,227676.93
1717459200000,68851.3,71146.4,68595.5,70580,216100.016
1717545600000,70580,71824.4,70423.6,71133.3,203992.034
1717632000000,71133.3,71714.8,70101.9,70830,158483.564
1717718400000,70830,72144,68405,69377,299412.37
1717804800000,69377,69613.6,69192.3,69346.5,65739.857
1717891200000,69346.6,69879,69160,69667.1,68024.1
1717977600000,69667.1,70222.7,69201.2,69558.7,127381.604
1718064000000,69558.8,69600,66000,67320.7,311984.942
1718150400000,67320.6,70028,66920,68270.3,329918.46
1718236800000,68270.3,68607.7,66251.1,66786.9,248355.461
1718323200000,66786.8,67366.5,65052.4,66039.7,239411.231
1718409600000,66039.7,66482.6,65801,66213.7,72423.755
1718496000000,66213.7,66960.3,66012.1,66653.6,80361.551
1718582400000,66653.5,67280.6,65094.9,66472.1,248420.787
1718668800000,66472.1,66558.9,64009.8,65150,335559.394
1718755200000,65149.9,65711.9,64600,64933.6,150032.669
1718841600000,64933.6,66467,64526,64854,220954.676
1718928000000,64854,65055.5,63361.2,64124,210109.601
1719014400000,64124.1,64520,63915.8,64240,53855.862
1719100800000,64240.1,64500,63137.9,63194.9,72052.293
1719187200000,63194.9,63357,58218,60273.6,445903.184
1719273600000,60273.5,62448.1,60230.5,61777.8,264647.317
1719360000000,61777.9,62465.1,60696,60860.1,170601.18
1719446400000,60860.1,62379.7,60605,61682,160172.482
1719532800000,61682.1,62204,60038,60429.8,195508.125
1719619200000,60429.8,61232,60400.1,60982.4,79680.289
1719705600000,60982.5,63058.4,60705,62766,147777.915
1719792000000,62766.1,63849,62502.2,62883.6,193937.938
1719878400000,62883.7,63284,61800,62123.6,163101.243
1719964800000,62123.5,62278.2,59299.3,60208,295303.265
1720051200000,60208,60500,56560,57045.9,445656.277
1720137600000,57045.9,57533.4,53329.5,56604.9,577193.595
1720224000000,56604.9,58472,56000,58216,178580.022
1720310400000,58216,58443,55688,55830.9,210361.981
1720396800000,55831,58200,54243.1,56686.4,464106.957
1720483200000,56686.4,58290.6,56256.2,58023.2,257237.048
1720569600000,58023.1,59449.6,57125,57707,254248.937
1720656000000,57707,59780,57030,57315.5,293106.959
1720742400000,57315.7,58500,56500.1,57870,238100.616
1720828800000,57870,59850,57728.6,59174,157884.322
1720915200000,59173.9,61412.4,59164,60766,208060.883
1721001600000,60766,64870.7,60622.6,64680.6,352222.181
1721088000000,64680.6,65388,62350,65010,375258.616
1721174400000,65010,66100,63823,64055.7,276656.393
1721260800000,64055.8,65173.8,63206.4,63959.9,215648.157
1721347200000,63960,67362.8,63266.2,66627.9,311859.805
1721433600000,66627.9,67648.7,66159.1,67095.6,123564.406
1721520000000,67095.6,68351.2,65750,68138,207228.372
1721606400000,68138,68459.7,66538.6,67499.2,192991.391
1721692800000,67499.2,67729.3,65416.5,65916.4,270430.68
1721779200000,65916.3,67087.3,65040.5,65350.8,215079.421
1721865600000,65350.7,66144,63456.7,65773,319685.441
1721952000000,65773,68200,65688.2,67882.5,235384.526
1722038400000,67882.5,69381.7,66624.5,67873.8,330982.647
1722124800000,67873.7,68300,67037,68215.5,116913.935
1722211200000,68215.5,70081,66365.8,66750,372537.818
1722297600000,66750.1,66966.6,65254.5,66159.3,246551.044
1722384000000,66159.3,66826.3,64500.4,64601.8,246389.446
1722470400000,64601.8,65650,62271.2,65328.9,372654.59
1722556800000,65329,65577,61200.2,61483.7,421628.42
1722643200000,61483.7,62166,59800,60684.6,290469.956
1722729600000,60684.5,61089.5,57040,58144.5,339512.415
1722816000000,58144.5,58286.9,48888,54003.1,1281982.0249999999
1722902400000,54003.5,56999.9,53925.3,55991.2,435953.439
1722988800000,55991.3,57699,54519.8,55102.9,377442.54
1723075200000,55102.9,62737.2,54672.4,61659.8,470117.508
1723161600000,61659.8,61726,59500,60808.6,308674.339
1723248000000,60808.6,61450,60208.5,60889.9,115593.354
1723334400000,60889.8,62000,58255.4,58693.1,202539.076
1723420800000,58693.1,60666,57615,59323.6,367126.29
1723507200000,59323.7,61545,58360,60550.5,255934.721
1723593600000,60550.4,61839.7,58367.2,58648.1,295662.808
1723680000000,58648.1,59820,55969,57511,360815.946
1723766400000,57511.1,59780.2,57062.1,58854.9,268756.529
1723852800000,58854.9,59690.2,58769.4,59468.5,77085.532
1723939200000,59468.5,60250,58352,58390,149660.264
1724025600000,58390.1,59585.4,57750,59398.5,214043.139
1724112000000,59398.4,61386,58501.1,58982.9,287049.13
1724198400000,58982.7,61793.9,58728.9,61120,270583.679
1724284800000,61120,61392,59677.6,60349.9,211098.959
1724371200000,60349.9,65000,60301.5,64019.9,382490.709
1724457600000,64020,64472.5,63522.7,64116.5,132741.902
1724544000000,64116.6,65175.4,63731.3,64190.2,115546.888
1724630400000,64190.1,64455.8,62750.2,62807.6,195977.222
1724716800000,62807.7,63196,57928.2,59384.5,339269.805
1724803200000,59384.4,60197.8,57820,59010,313788.567
1724889600000,59010,61144.9,58655,59323.2,233896.685
1724976000000,59323.3,59914.9,57525,59096.3,268276.469
1725062400000,59096.4,59436,58700,58941.9,68866.674
1725148800000,58941.9,59052.7,57123,57268.1,222909.914
1725235200000,57268.1,59412.3,57093,59112.1,201218.384
1725321600000,59112.2,59790,57320,57451.9,230196.497
1725408000000,57452,58500,55555,57944.8,326983.311
1725494400000,57944.8,58318.9,55600,56145.7,294703.592
1725580800000,56145.7,57000,52510.8,53927.7,479063.113
1725667200000,53927.7,54820.2,53725,54134.9,127686.594
1725753600000,54134.9,55300,53596.5,54839.6,162078.536
1725840000000,54839.6,58153.2,54557,57010,313094.361
1725926400000,57010.1,58033.2,56361,57609.1,228317.676
1726012800000,57609.2,57954.4,55515.2,57306,338231.445
1726099200000,57305.6,58606.6,57283.1,58097,261449.688
1726185600000,58097.1,60597,57594,60456.2,277429.492
1726272000000,60456.2,60572.9,59360.1,59964,102580.577
1726358400000,59963.9,60369.4,58654,59100.5,130524.206
1726444800000,59100.5,59182.2,57446.3,58187,250699.432
1726531200000,58187,61345,57588.8,60281,318442.066
1726617600000,60281,61765,59138,61735.3,355729.312
1726704000000,61735.3,63830.1,61534,62926.9,302382.412
1726790400000,62926.9,64126.7,62320,63175.7,257172.835
1726876800000,63175.8,63546.9,62714.2,63320.6,78248.362
1726963200000,63320.6,64000,62339,63558.4,149129.884
1727049600000,63558.5,64724.8,62534.4,63302,234343.564
1727136000000,63302.1,64666,62688.2,64243.1,236987.628
1727222400000,64243.2,64800,62910,63118.4,184950.772
1727308800000,63118.3,65800,62634.4,65139.2,321186.356
1727395200000,65139.1,66450,64788,65749.6,226404.021
1727481600000,65749.5,66237,65368.1,65822.6,92773.553
1727568000000,65822.7,66059.3,65400,65568.1,88131.799
1727654400000,65568.2,65588.8,62825,63309.1,296848.373
1727740800000,63309,64092.6,60128.2,60776.8,429817.835
1727827200000,60776.7,62355,59934.9,60622.6,327001.805
1727913600000,60622.7,61452.6,59815,60727.2,286137.212
1728000000000,60727.1,62457.1,60434.1,62054.4,234795.836
1728086400000,62054.3,62344,61648,62023.1,74330.781
1728172800000,62023.1,62961.5,61778.9,62789.3,96413.453
1728259200000,62789.2,64448.2,62091.8,62190.7,298949.375
1728345600000,62190.6,63178.7,61836,62131.7,226276.359
1728432000000,62131.8,62520.9,60251.9,60606.4,217302.173
1728518400000,60606.3,61297,58900,60293.2,262947.653
1728604800000,60293.3,63400,60057.8,62509,263691.142
1728691200000,62509,63462.6,62458,63176,102784.406
1728777600000,63176,63260,62020,62839.8,129696.156
1728864000000,62839.7,66533,62420,66064.9,338251.601
